2019/05/31 19:49:37.708  ,6:ShuffleSend[Ser]:,mID,501^0^0^0^0,rID,985^0^0^0^0,keyID,4,comTime,0.0
2019/05/31 19:49:37.708  ,6:ShuffleSend[Ser]:,mID,1433^0^0^0^0,rID,985^0^0^0^0,keyID,4,comTime,0.0
2019/05/31 19:49:37.708  ,6:ShuffleSend[Ser]:,mID,501^0^0^0^0,rID,985^0^0^0^0,keyID,5,comTime,0.0
2019/05/31 19:49:37.708  ,6:ShuffleSend[Ser]:,mID,1433^0^0^0^0,rID,985^0^0^0^0,keyID,5,comTime,0.0
2019/05/31 19:49:37.708  ,6:ShuffleSend[Ser]:,mID,501^0^0^0^0,rID,162^0^0^0^0,keyID,6,comTime,0.0
2019/05/31 19:49:37.708  ,6:ShuffleSend[Ser]:,mID,1433^0^0^0^0,rID,162^0^0^0^0,keyID,6,comTime,0.0
2019/05/31 19:49:37.723  ,6:ShuffleSend[Ser]:,mID,501^0^0^0^0,rID,162^0^0^0^0,keyID,7,comTime,0.0
2019/05/31 19:49:37.723  ,6:ShuffleSend[Ser]:,mID,1433^0^0^0^0,rID,162^0^0^0^0,keyID,7,comTime,0.0
2019/05/31 19:49:37.723  ,6:ShuffleSend[Ser]:,mID,1019^0^0^0^0,rID,789^0^0^0^0,keyID,0,comTime,0.0
2019/05/31 19:49:37.723  ,6:ShuffleSend[Ser]:,mID,852^0^0^0^0,rID,789^0^0^0^0,keyID,0,comTime,0.0
2019/05/31 19:49:37.723  ,6:ShuffleSend[Ser]:,mID,1686^0^0^0^0,rID,789^0^0^0^0,keyID,0,comTime,0.0
2019/05/31 19:49:37.723  ,1:DFS->Mapper[seq],mID,1019^0^0^0^0,comTime,1.024
2019/05/31 19:49:37.723  ,6:ShuffleSend[Ser]:,mID,501^0^0^0^0,rID,393^0^0^0^0,keyID,8,comTime,0.0
2019/05/31 19:49:37.723  ,6:ShuffleSend[Ser]:,mID,1686^0^0^0^0,rID,789^0^0^0^0,keyID,1,comTime,0.0
2019/05/31 19:49:37.723  ,6:ShuffleSend[Ser]:,mID,852^0^0^0^0,rID,789^0^0^0^0,keyID,1,comTime,0.0
2019/05/31 19:49:37.723  ,6:ShuffleSend[Ser]:,mID,1019^0^0^0^0,rID,789^0^0^0^0,keyID,1,comTime,0.0
2019/05/31 19:49:37.723  ,6:ShuffleSend[Ser]:,mID,1433^0^0^0^0,rID,393^0^0^0^0,keyID,8,comTime,0.0
